hitlnk_name,scraper,category,left,phoneblock,hitlnk_freecall_plus,hitlnk_times,free_ratio src,hitlnk_rate,hitlnk_rate 2,hitlnk_ratelayer,button 2,button 3,button 4,button 5,button 7,hitlnk_freecall,textblue,hitlnk_seal src,mailto,tel,href
"Achenbach S. , Giensch M. , Resch Th. Dr. Frauenarztpraxis",https://www.dasoertliche.de/?form_name=detail&id=1088017344721561580862&recuid=FHYVDHFF2OYEVGKMED4H3PREGY5NALVICGTPB6AA74L4U54D4IBA&niceid=Achenbach-S-Giensch-M-Resch-Th-Dr-Frauenarztpraxis-Burg-Bruchstr&buc=1088&showbuc=0&verlNr=241&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=3,Fachärzte für Frauenheilkunde und Geburtshilfe,"Bruchstr. 8
							
							
						
						 
                        	39288 Burg",Tel. 03921 6 05 95 95,,Geöffnet bis 18:00 Uhr,,3  Bewertungen,1,Jetzt bewerten!,,,,Website,,Gratis anrufen!,,,,,
Achenbach Stefan Arzt für Psychotherapeutische Medizin und Psychoanalyse,https://www.dasoertliche.de/?form_name=detail&id=2246048635251552605476&recuid=267PMRGZRX73JVVSJVSQOQARSYBT6BDZBHLGALAEKER62AQ&niceid=Achenbach-Stefan-Arzt-f%C3%BCr-Psychotherapeutische-Medizin-und-Psychoanalyse-K%C3%B6ln-Neustadt-Nord-W%C3%B6rthstr&buc=2246&showbuc=0&verlNr=128&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=4,Fachärzte für Psychosomatische Medizin und Psychotherapie,"Wörthstr. 7 A
							
							
						
						 
                        	50668 Köln, Neustadt-Nord",Tel. 0221 12 10 85,,,,Web Bewertungen ansehen,1,Jetzt bewerten!,Termin anfragen,2,,,,Gratis anrufen!,,,,,
"Achenbach, Straub, Schaible Dres. Gemeinschaftspraxis",https://www.dasoertliche.de/?form_name=detail&id=0304501762453576185089&recuid=HHXBC2ACFGXVVBS4PPVA5FAAGEDJSCWSKY4BXEZD3YYYCXJ4AI&niceid=Achenbach-Straub-Schaible-Dres-Gemeinschaftspraxis-Hanau-Doorner-Str&buc=304&showbuc=0&verlNr=137&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=5,Zahnärzte,"Doorner Str. 60
							
							
						
						 
                        	63456 Hanau",Tel. 06181 6 17 68,Gratis anrufen!,Geöffnet bis 19:00 Uhr,https://wov.tb2.krick.com/2023/0051/logo/2136826_300x150px.png?type=logo,,,Jetzt bewerten!,,,E-Mail,,,,,,,,
Achenbach Volkmar Dr.,https://www.dasoertliche.de/?form_name=detail&id=0039201840468573854182&recuid=AJ5AMD7MOY5WCETHV24IRBXIAP47TKMJ2EGK5DHXUO37CIQC&niceid=Achenbach-Volkmar-Dr-Bad-Ems-Wipsch&buc=39&showbuc=0&verlNr=123&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=6,Fachärzte für Innere Medizin,"Wipsch 1
							
							
						
						 
                        	56130 Bad Ems",Tel. 02603 50 60 51,,,,Web Bewertungen ansehen,1,Jetzt bewerten!,Terminservice,2,E-Mail,Website,,Gratis anrufen!,,,,,
Achhammer Klaus Dr.med.dent,https://www.dasoertliche.de/?form_name=detail&id=0597095222110574460219&recuid=QY7MDEPGOF76KVXO4AIKMK4OS6VT3FCLFQ7L65ERCLUEWNAC&niceid=Achhammer-Klaus-Dr-med-dent-Neutraubling-Sudetenstr&buc=597&showbuc=0&verlNr=122&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=7,Zahnärzte,"Sudetenstr. 12
							
							
						
						 
                        	93073 Neutraubling",Tel. 09401 46 13,Gratis anrufen!,Geöffnet bis 12:00 Uhr,,Web Bewertungen ansehen,1,Jetzt bewerten!,Termin anfragen,2,,,Freimonat für Digitalpaket,,,,,,
Achhammer Klaus Dr.med.dent und Weber Waldemar Dr.,https://www.dasoertliche.de/?form_name=detail&id=0597095222111574460219&recuid=R3FVF4JGV6FO3I7GCQMFGI33T5PDKYKD3EJES7DEDIOUHQIC&niceid=Achhammer-Klaus-Dr-med-dent-und-Weber-Waldemar-Dr-Neutraubling-Sudetenstr&buc=597&showbuc=0&verlNr=122&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=8,Zahnärzte,"Sudetenstr. 12
							
							
						
						 
                        	93073 Neutraubling",Tel. 09401 46 13,Gratis anrufen!,Geöffnet bis 12:00 Uhr,,Web Bewertungen ansehen,1,Jetzt bewerten!,Termin anfragen,2,,,Freimonat für Digitalpaket,,,,,,
"Achhammer Klaus Dr. , Weber Waldemar Dr.",https://www.dasoertliche.de/?form_name=detail&id=0597095259049574460219&recuid=IATNQ3KT2NTSGTRIR733Z3MWKGZ7XDENGSII72M62XFY2LAC&niceid=Achhammer-Klaus-Dr-Weber-Waldemar-Dr-Neutraubling-Sudetenstr&buc=597&showbuc=0&verlNr=122&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=9,Zahnärzte,"Sudetenstr. 12
							
							
						
						 
                        	93073 Neutraubling",Tel. 09401 46 13,,Geöffnet bis 12:00 Uhr,,Web Bewertungen ansehen,1,Jetzt bewerten!,Termin anfragen,2,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
Achhammer Stefan Dr.med. Hals- Nasen- Ohrenarzt,https://www.dasoertliche.de/?form_name=detail&id=0195204577799470177003&recuid=SSLKZYI2UDL7P7X4CFQHGDCBSEUEMZRQK6NFICQ3B4F24AQ&niceid=Achhammer-Stefan-Dr-med-Hals-Nasen-Ohrenarzt-Pfarrkirchen-Mooshof-Rottpark&buc=195&showbuc=0&verlNr=106&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=10,Fachärzte für Hals-Nasen-Ohrenheilkunde,"Rottpark 22
							
							
						
						 
                        	84347 Pfarrkirchen, Mooshof",Tel. 08561 98 48 30,,öffnet um 15:00 Uhr,,2  Bewertungen,1,Jetzt bewerten!,Termin anfragen,2,,,,Gratis anrufen!,,,,,
Achilles Konrad Dr. med.,https://www.dasoertliche.de/?form_name=detail&id=0248011250759437173964&recuid=WTPQ542EKWPNPN65DAGCEQCEWNRB4F36ZULRWH23OTSQE&niceid=Achilles-Konrad-Dr-med-Garmisch-Partenkirchen-Klammstr&buc=248&showbuc=0&verlNr=120&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=11,Fachärzte für Allgemeinmedizin,"Klammstr. 7
							
							
						
						 
                        	82467 Garmisch-Partenkirchen",Tel. 08821 25 41,,Geöffnet bis 12:00 Uhr,,Web Bewertungen ansehen,1,Jetzt bewerten!,Termin anfragen,2,,,,Gratis anrufen!,,,,,
Achilles Ragna Dipl.-Med. Allgemeinmedizin,https://www.dasoertliche.de/?form_name=detail&id=2321033409676570225205&recuid=QSIRQ4XC3TIOP6PNDVWW2RSXY5CG43LTE2CUS52CGAFL4AQ&niceid=Achilles-Ragna-Dipl-Med-Allgemeinmedizin-Zwickau-Innenstadt-Alter-Steinweg&buc=2321&showbuc=0&verlNr=233&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=12,Praktische Ärzte,"Alter Steinweg 18
							
							
						
						 
                        	08056 Zwickau, Innenstadt",Tel. 0375 29 48 05,,Geöffnet bis 12:00 Uhr,,1  Bewertung,1,Jetzt bewerten!,,,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
"Achilles Stefan , Burzlaff Guido ,  Rieger Andreas Dr.med.",https://www.dasoertliche.de/?form_name=detail&id=0334010761273536617397&recuid=TB6ODUEOAQ67WFHRYUMKGPFASG4BRNBEZCLMKMGFK7TKEAQ&niceid=Achilles-Stefan-Burzlaff-Guido-Rieger-Andreas-Dr-med-Hildesheim-Mitte-Treibestr&buc=334&showbuc=0&verlNr=166&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=13,Fachärzte für Urologie,"Treibestr. 11
							
							
						
						 
                        	31134 Hildesheim, Mitte",Tel. 05121 9 89 70-0,,,,5  Bewertungen,1,Jetzt bewerten!,Termin anfragen,2,E-Mail,Website,Heise PRIME gratis testen,Gratis anrufen!,,,,,
Achilles Wolram Dipl.-Stom. Zahnarztpraxis,https://www.dasoertliche.de/?form_name=detail&id=1115010326629552604894&recuid=T43LXT6X5537YXXW2NPZWQMPX7NGZVDETOI5GG5QBPPCPUMMAI&niceid=Achilles-Wolram-Dipl-Stom-Zahnarztpraxis-K%C3%B6nigs-Wusterhausen-Niederlehme-Wernsdorfer-Str&buc=1115&showbuc=0&verlNr=1131&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=14,Zahnärzte,"Wernsdorfer Str. 53
							
							
						
						 
                        	15713 Königs Wusterhausen, Niederlehme",Tel. 03375 50 28 28,,,,,,Jetzt bewerten!,,,,,,Gratis anrufen!,,,,,
Achim Alexander Dr.med.,https://www.dasoertliche.de/?form_name=detail&id=0368000525832520976541&recuid=LBLAWIBI2QLTWPRR32KP7LEMKKOZLXPO4FM55FE6SLGGEAQ&niceid=Achim-Alexander-Dr-med-Iserlohn-Zentrum-Nordengraben&buc=368&showbuc=0&verlNr=131&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=15,Fachärzte für Innere Medizin,"Nordengraben 8
							
							
						
						 
                        	58636 Iserlohn, Zentrum",Tel. 02371 2 48 11,,Geöffnet bis 12:00 Uhr,,,,Jetzt bewerten!,,,,Website,,Gratis anrufen!,,,,,
Achim Densow & Irmgard van Bebber-Hansen Arztpraxis,https://www.dasoertliche.de/?form_name=detail&id=0403687171390532129404&recuid=3YXML6NC5VX32RVXSAKKWM7R2XPSTUTTHRQKAIF7IMKAE&niceid=Achim-Densow-Irmgard-van-Bebber-Hansen-Arztpraxis-Uedem-Gerberweg&buc=403&showbuc=0&verlNr=210&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=16,,"Gerberweg 2
							
							
						
						 
                        	47589 Uedem",Tel. 02825 70 09,,,,Web Bewertungen ansehen,1,Jetzt bewerten!,,,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
Achim Eisenhuth Tierarztpraxis,https://www.dasoertliche.de/?form_name=detail&id=2226686786982531870371&recuid=W4ZSAMQUW5ZNIW66SVGMYMOU66FRV7ZVTG4ZKZGVE2XI2AQ&niceid=Achim-Eisenhuth-Tierarztpraxis-Dortmund-L%C3%BCtgendortmund-Alter-Hellweg&buc=2226&showbuc=0&verlNr=152&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=17,Tierärzte,"Alter Hellweg 83
							
							
						
						 
                        	44379 Dortmund, Lütgendortmund",Tel. 0231 6 07 16 08,,,,2  Bewertungen,1,Jetzt bewerten!,Termin anfragen,2,E-Mail,Website,,Gratis anrufen!,,,,,
Achim Voß Handels GmbH & Co.KG,https://www.dasoertliche.de/?form_name=detail&id=0599906372145555666512&recuid=27CYIZZEJ2CLJLN6ORBRMPT7YY5HWGIUOTMXI7Z3CFGE4F65AI&niceid=Achim-Vo%C3%9F-Handels-GmbH-Co-KG-Rendsburg-Friedrichst%C3%A4dter-Str&buc=599&showbuc=0&verlNr=129&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=18,Tierärzte,"Friedrichstädter Str. 57
							
							
						
						 
                        	24768 Rendsburg",Tel. 04331 69 67 67,Gratis anrufen!,Geöffnet bis 19:00 Uhr,https://102m.de/02/0129/0599/433100/I_433100_P_906372145_T_0037073977_1.jpg?type=logo,,,Jetzt bewerten!,Termin anfragen,2,E-Mail,Website,,,,,,,
Achim Wellershoff Tierarzt - Kleintierpraxis,https://www.dasoertliche.de/?form_name=detail&id=0790678827405572905706&recuid=5MRJFUMOUFRYQSUCV4EKOKVD7T4AR2COSXVK6AFCMW75CAQ&niceid=Achim-Wellershoff-Tierarzt-Kleintierpraxis-Wuppertal-Westkotter-Stra%C3%9Fe&buc=790&showbuc=0&verlNr=161&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=19,Tierärzte,"Westkotter Straße 109
							
							
						
						 
                        	42277 Wuppertal",Tel. 0202 50 82 50,,Geöffnet bis 11:00 Uhr,,16  Bewertungen,1,Jetzt bewerten!,Termin anfragen,2,E-Mail,Website,,Gratis anrufen!,,,,,
"Achleitner Ulrike Dr.med. Arbeitsmedizin,  Betriebsärztin",https://www.dasoertliche.de/?form_name=detail&id=2247102875690552605544&recuid=7NM4CTEU3QMJQMMX6NV4U5PKXLMQ5JQF7325CYXBKL3DTLG4AI&niceid=Achleitner-Ulrike-Dr-med-Arbeitsmedizin-Betriebs%C3%A4rztin-M%C3%BCnchen-Bogenhausen-Brahmsstr&buc=2247&showbuc=0&verlNr=120&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=20,Fachärzte für Arbeitsmedizin,"Brahmsstr.
							
							
						
						 
                        	81677 München, Bogenhausen",Tel. 0177 1 65 68 32,,,,1  Bewertung,1,Jetzt bewerten!,,,,,,Gratis anrufen!,,,,,
"Achler H. Dr.med. Arzt für Allg.Medizin Unfallarzt ,  C. Dr.med. Arzt für Innere Medizin",https://www.dasoertliche.de/?form_name=detail&id=0385103129720435874089&recuid=NFNK2MZ6XENQUMQFUKY6PJWAMKJNDO5Z4JUOVFFJRPAVGAQ&niceid=Achler-H-Dr-med-Arzt-f%C3%BCr-Allg-Medizin-Unfallarzt-C-Dr-med-Arzt-f%C3%BCr-Innere-Medizin-Arzt-f%C3%BCr-Allg-Medizin-Unfallarzt-Arzt-f%C3%BCr-Innere-Medizin-Baunatal-Altenbauna-Marktplatz&buc=385&showbuc=0&verlNr=117&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=21,Praktische Ärzte,"Marktplatz 2
							
							
						
						 
                        	34225 Baunatal, Altenbauna",Tel. 0561 49 25 52,,,,Web Bewertungen ansehen,1,Jetzt bewerten!,,,,,,Gratis anrufen!,,,,,
Achmüller Andrea,https://www.dasoertliche.de/?form_name=detail&id=0163095200541574807049&recuid=XKU7E7AD6XUNTQOXGQ6EI43WXYXGSGKUVBXAOGYVPZDERKYC&niceid=Achm%C3%BCller-Andrea-Metten-Deggendorfer-Str&buc=163&showbuc=0&verlNr=122&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=22,Fachärzte für Allgemeinmedizin,"Deggendorfer Str. 2
							
							
						
						 
                        	94526 Metten",Tel. 0991 92 39,Gratis anrufen!,Geöffnet bis 12:00 Uhr,,1  Bewertung,1,Jetzt bewerten!,Termin anfragen,2,E-Mail,,Freimonat für Digitalpaket,,,,,,
Achmüller Andrea Fachärztin für Allgemeinmedizin,https://www.dasoertliche.de/?form_name=detail&id=0163072252338574807049&recuid=SZXSC6GHTIXPKB733USZWKFQSLUELX3YNYQ7EKMXKZKQE&niceid=Achm%C3%BCller-Andrea-Fach%C3%A4rztin-f%C3%BCr-Allgemeinmedizin-Metten-Deggendorfer-Str&buc=163&showbuc=0&verlNr=122&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=23,Praktische Ärzte,"Deggendorfer Str. 2
							
							
						
						 
                        	94526 Metten",Tel. 0991 92 39,,Geöffnet bis 12:00 Uhr,,1  Bewertung,1,Jetzt bewerten!,Termin anfragen,2,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
Achtermann D. Arzt für Inn. Med.,https://www.dasoertliche.de/?form_name=detail&id=0210000306147468882782&recuid=OTB63EUREGBBPKYAEDFTVU2NOJT6SBG22GLVJTYJ534QE&niceid=Achtermann-D-Arzt-f%C3%BCr-Inn-Med-Anr%C3%B6chte-Teichstr&buc=210&showbuc=0&verlNr=166&kw=arzt&recFrom=376&pagePos=16&lastFormName=search_nat&hitno=24,Fachärzte für Allgemeinmedizin,"Teichstr. 10
							
							
						
						 
                        	59609 Anröchte",Tel. 02947 42 12,,,,3  Bewertungen,1,Jetzt bewerten!,,,,,Heise PRIME gratis testen,Gratis anrufen!,,,,,
Achternbusch Ulrike FÄ für Psychiatrie u. Psychotherapie / Psychoanalyse,https://www.dasoertliche.de/?form_name=detail&id=2247015296808552605544&recuid=PNN5QGVKNMNBQMYP6OS6VH7JHKYOV6EOTF24XWUS6D2LTLS4AI&niceid=Achternbusch-Ulrike-F%C3%84-f%C3%BCr-Psychiatrie-u-Psychotherapie-Psychoanalyse-M%C3%BCnchen-Sendling-Westpark-Brunecker-Str&buc=2247&showbuc=0&verlNr=120&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=0,Fachärzte für Psychosomatische Medizin und Psychotherapie,"Brunecker Str. 6
							
							
						
						 
                        	81373 München, Sendling-Westpark",Tel. 089 99 01 97 55,,Geöffnet bis 12:00 Uhr,,Web Bewertungen ansehen,1,Jetzt bewerten!,,,,,,Gratis anrufen!,,,,,
"Achtnich Martin Dr.med. Facharzt für Innere Medizin ,  Andrea Dr.med. Fachärztin für Allgemeinmedizin",https://www.dasoertliche.de/?form_name=detail&id=0472200251026558730481&recuid=GKCGEG4FUTCVD3CGC27VJOC3H5R3KFEMS2QETHA3VIZYHDAC&niceid=Achtnich-Martin-Dr-med-Facharzt-f%C3%BCr-Innere-Medizin-Andrea-Dr-med-Fach%C3%A4rztin-f%C3%BCr-Allgemeinmedizin-Facharzt-f%C3%BCr-Innere-Medizin-Fach%C3%A4rztin-f%C3%BCr-Allgemeinmedizin-Mannheim-Neuhermsheim-Gustav-Seitz-Str&buc=472&showbuc=0&verlNr=123&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=1,Fachärzte für Innere Medizin,"Gustav-Seitz-Str. 4
							
							
						
						 
                        	68163 Mannheim, Neuhermsheim",Tel. 0621 2 47 75,,Geöffnet bis 11:00 Uhr,,Web Bewertungen ansehen,1,Jetzt bewerten!,Terminservice,2,,,,Gratis anrufen!,,,,,
Achtnich Matthias Dr.med. Arzt für Orthop. Naturheilverfahren,https://www.dasoertliche.de/?form_name=detail&id=0383200586785557521420&recuid=TXA6ZISYJSAP5KPJMBCWEWKSSZRVWM272M6A2QJRPZEXVRYC&niceid=Achtnich-Matthias-Dr-med-Arzt-f%C3%BCr-Orthop-Naturheilverfahren-Karlsruhe-Innenstadt-West-Kriegsstr&buc=383&showbuc=0&verlNr=123&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=2,Fachärzte für Orthopädie und Unfallchirurgie,"Kriegsstr. 140
							
							
						
						 
                        	76133 Karlsruhe, Innenstadt-West",Fax 0721 2 70 10,,,,2  Bewertungen,1,Jetzt bewerten!,,,,,,,,,,,
Achtsamkeitsinstitut Ruhr,https://www.dasoertliche.de/?form_name=detail&id=2242011276368568757417&recuid=WTXBJAJ7KWX5PBWAHZ6EUJSO6UVGA3BXO4566ZAONQQS5VAC&niceid=Achtsamkeitsinstitut-Ruhr-Essen-Burgaltendorf-Laurastr&buc=2242&showbuc=0&verlNr=161&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=3,Psychoanalyse,"Laurastr. 87
							
							
						
						 
                        	45289 Essen, Burgaltendorf",Tel. 0201 59 80 80 68,,,,,,Jetzt bewerten!,Termin anfragen,2,E-Mail,Website,,Gratis anrufen!,,,,,
Achtzehn Roland Dr.med. Kinderarzt Praxis,https://www.dasoertliche.de/?form_name=detail&id=1099054995139552604794&recuid=BYZMWHOQUBZW2WT26GRZHKGMCGQYDTHRQUH45L5O2KUTIAQ&niceid=Achtzehn-Roland-Dr-med-Kinderarzt-Praxis-Wanzleben-B%C3%B6rde-Wanzleben-Lindenpromenade&buc=1099&showbuc=0&verlNr=228&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=4,Fachärzte für Kinder- und Jugendmedizin,"Lindenpromenade 34 B
							
							
						
						 
                        	39164 Wanzleben-Börde, Wanzleben",Tel. 039209 30 75,,,,3  Bewertungen,1,Jetzt bewerten!,,,,,,Gratis anrufen!,,,,,
Achtzehn Viola Dr.med.,https://www.dasoertliche.de/?form_name=detail&id=1099059715656552604794&recuid=XPAUYEDNECANRKOPBEDQAEZ7UQSWIGSFDY2MA4YBD4ZSESLY2IBA&niceid=Achtzehn-Viola-Dr-med-Wanzleben-Lindenpromenade&buc=1099&showbuc=0&verlNr=228&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=5,Fachärzte für Innere Medizin,"Lindenpromenade 34 b
							
							
						
						 
                        	39164 Wanzleben",Tel. 039209 69 93 00,,,,,,Jetzt bewerten!,,,,,,Gratis anrufen!,,,,,
Achwerdov & Kollegen,https://www.dasoertliche.de/?form_name=detail&id=0715006809807547670427&recuid=VLOMRVYVFKO4TNG5CMDTIZZ3XZ2HCMB6MWVRGOYUM5DJAAQ&niceid=Achwerdov-Kollegen-Sersheim-Am-Markt&buc=715&showbuc=0&verlNr=1133&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=6,Praktische Ärzte,"Am Markt 7
							
							
						
						 
                        	74372 Sersheim",Tel. 07042 83 56-0,,Geöffnet bis 11:00 Uhr,,,,Jetzt bewerten!,,,E-Mail,Website,,Gratis anrufen!,,,,,
Achwlediani Alexander u. Petra Gemeinschaftspraxis,https://www.dasoertliche.de/?form_name=detail&id=0080009269125329312020&recuid=R5AEX5DZBMA6YKHYYUIPECHKRXGR3BJDKJOJS3PVJ55AE&niceid=Achwlediani-Alexander-u-Petra-Gemeinschaftspraxis-Ennigerloh-Alleestr&buc=80&showbuc=0&verlNr=1132&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=7,Praktische Ärzte,"Alleestr. 15 A
							
							
						
						 
                        	59320 Ennigerloh",Tel. 02524 57 09,,,,2  Bewertungen,1,Jetzt bewerten!,,,,,,Gratis anrufen!,,,,,
Acker Matthias Dr.med.dent. Zahnarzt,https://www.dasoertliche.de/?form_name=detail&id=0680304377305576185294&recuid=YVJBZR2CU4J2MONARM7OC35U23UVRFLYIAYKY4WHAVUAE&niceid=Acker-Matthias-Dr-med-dent-Zahnarzt-Sailauf-Rathausstr&buc=680&showbuc=0&verlNr=137&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=8,Zahnärzte,"Rathausstr. 2
							
							
						
						 
                        	63877 Sailauf",Tel. 06093 15 15,,"Heute 08:00 - 18:00 Uhr, 14:00 - 18:00 Uhr",,2  Bewertungen,1,Jetzt bewerten!,,,,,,Gratis anrufen!,,,,,
Ackeren Rainer van Dr.med. Augenarzt,https://www.dasoertliche.de/?form_name=detail&id=0703006588206543011516&recuid=C3RW6GIEUWRHLCDTJXWDPZKZAJU3UK5J6G4A3LLNSI3KR3YC&niceid=Ackeren-Rainer-van-Dr-med-Augenarzt-Trier-Innenstadt-Simeonstr&buc=703&showbuc=0&verlNr=153&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=9,Fachärzte für Augenheilkunde,"Simeonstr. 17
							
							
						
						 
                        	54290 Trier, Innenstadt",Tel. 0651 4 40 74,,Geöffnet bis 12:00 Uhr,,1  Bewertung,1,Jetzt bewerten!,,,E-Mail,Website,,Gratis anrufen!,,,,,
"Ackeren van G. Dr. med., Doctor-medic F. Magheti Augenärzte",https://www.dasoertliche.de/?form_name=detail&id=0766501715858576185350&recuid=SQRNZGSYLJR7OSPRWBVZ2LEFQLATFNDMTKK5OTGUNKNGB34ZAI&niceid=Ackeren-van-G-Dr-med-Doctor-medic-F-Magheti-Augen%C3%A4rzte-Wetzlar-Bahnhofstr&buc=766&showbuc=0&verlNr=171&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=10,Fachärzte für Augenheilkunde,"Bahnhofstr. 19 b
							
							
						
						 
                        	35576 Wetzlar",Tel. 06441 4 75 55,Gratis anrufen!,Geöffnet bis 12:00 Uhr,https://wov.tb2.krick.com/2023/0610/logo/2153145_300x150px.png?type=logo,,,Jetzt bewerten!,,,,Website,,,*,,,,
Ackeren van Gerhard Dr.med. Augenarztpraxis,https://www.dasoertliche.de/?form_name=detail&id=2249101840964552605664&recuid=HO6HI5RWTD6VRV26PCPRN7AGPJ66AJFDAU5CZELBTATQCAQ&niceid=Ackeren-van-Gerhard-Dr-med-Augenarztpraxis-Stuttgart-Ost-Sandbergerstr&buc=2249&showbuc=0&verlNr=1124&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=11,Fachärzte für Augenheilkunde,"Sandbergerstr. 26
							
							
						
						 
                        	70184 Stuttgart, Ost",Tel. 0711 29 59 37,,,,Web Bewertungen ansehen,1,Jetzt bewerten!,,,,,,Gratis anrufen!,,,,,
Ackermann Alexander Dr. med. dent. Zahnarztpraxis,https://www.dasoertliche.de/?form_name=detail&id=2247016299406552605544&recuid=EATFHIJGOZTUGTKFVDL4RREUMGLYRIGA4QXM3ZGP4HTBUAQ&niceid=Ackermann-Alexander-Dr-med-dent-Zahnarztpraxis-M%C3%BCnchen-Altstadt-Neuhauser-Str&buc=2247&showbuc=0&verlNr=120&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=12,Zahnärzte,"Neuhauser Str. 47
							
							
						
						 
                        	80331 München, Altstadt",Fax 089 54 50 73 13,,Geöffnet bis 19:00 Uhr,,Web Bewertungen ansehen,1,Jetzt bewerten!,,,,,,,,,,,
Ackermann Alexander Dr. med. dent. Zahnarztpraxis,https://www.dasoertliche.de/?form_name=detail&id=2247013130656552605544&recuid=HQSVBPJFNJSF6TSZQX7YRX4XPWXMRPG444ZM36GM7XSQMAQ&niceid=Ackermann-Alexander-Dr-med-dent-Zahnarztpraxis-M%C3%BCnchen-Altstadt-Neuhauser-Str&buc=2247&showbuc=0&verlNr=120&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=13,Zahnärzte,"Neuhauser Str. 47
							
							
						
						 
                        	80331 München, Altstadt",Tel. 089 54 82 82 99,,Geöffnet bis 19:00 Uhr,,Web Bewertungen ansehen,1,Jetzt bewerten!,Termin anfragen,2,,,,Gratis anrufen!,,,,,
Ackermann Angela Dr.med. Fachärztin für Innere Medizin,https://www.dasoertliche.de/?form_name=detail&id=1004044834889552604344&recuid=EW3MLGYYO73UNXKAP6KUPCBKHBM2SZF4DAVX7RKEUN7KEXJUAI&niceid=Ackermann-Angela-Dr-med-Fach%C3%A4rztin-f%C3%BCr-Innere-Medizin-Colditz-Schulstr&buc=1004&showbuc=0&verlNr=239&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=14,Fachärzte für Innere Medizin,"Schulstr. 14
							
							
						
						 
                        	04680 Colditz",Tel. 034381 4 20 63,,,,1  Bewertung,1,Jetzt bewerten!,Termin anfragen,2,,,,Gratis anrufen!,,,,,
Ackermann Anke Zahnarztpraxis,https://www.dasoertliche.de/?form_name=detail&id=2319076841588552605885&recuid=AZDMUHDC3QDWKLLDWK3MPGHZIXIYJD7Q6ED7XJ5LYKDTYAQ&niceid=Ackermann-Anke-Zahnarztpraxis-Callenberg-Falken-Reinhard-Rau-Siedlung&buc=2319&showbuc=0&verlNr=233&kw=arzt&recFrom=401&pagePos=17&lastFormName=search_nat&hitno=15,Zahnärzte,"Reinhard-Rau-Siedlung 3
							
							
						
						 
                        	09337 Callenberg, Falken",Tel. 03723 4 86 95,,,,Web Bewertungen ansehen,1,Jetzt bewerten!,,,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
